tweet_id,text
1475518360624451590,#NisamPrijavila u stvari jesam ali imala sam 14 godina i osoba koja treba mi nije verovala. I dobro sam sa 41. I posle jedno 20 godina psihoterapije na koju sam sama krenula jer od košmara više nisam mogla. On je nekažnjen a pedofil i veoma bitan politički tamo gde živi i radi.
1475518186653200394,18.000 tvitova #NisamPrijavila !!!
1475518099902414856,"Podrška, istrajte #Nisamprijavila"
1475517897946578959,"#NisamPrijavila je sve. Od fizičkog nasrtaja, preko psihičkog zlostavljanja, od silovanja preko zabrane izlazaka od strane partnera, od ""Jeste li u vezi
?"" pa do ""Planirate li imati djecu?"" na razgovorima za posao. Koliko samo težine nosi ovaj hashtag."
1475517681415725069,"#NisamPrijavila jer je bio direktor, jer je bio gazda, jer je bio BratIdol moje drugarice... Jer su me pitali šta sam nosila, jesam li mrdnula repom, slala pogrešne signale... Da, dok sam bežala i plakala, to su signali za Samo Izvoli. Jer sam bila mlada i nisam znala da ugrizem"
1475517538943614976,"@[user] Ne, ja polazim od pretpostavke da nije normalno da pokrenes kampanju #NisamPrijavila sa ciljem ohrabrenja zrtava da se oglase, a zrtva cuti. Pri tome javno razvlacis zrtvu da je psihicki bolesnik i mi ne znamo ko je tebe (Ninu) uopste ovlastio da budes portparol zrtve"
1475517362430517248,Ajmoo #nisamprijavila - podrška &lt;3 &lt;3
1475516919595810819,"#NisamPrijavila Jedna zanimljiva stvar sa psihoterapije a na ovu temu je, žene se često pitaju:
 -Da li svaki nasilnik već na početku veze ili interakcije planira nasilje?
-Ne nužno, ali uvek želi i planira KONTROLU nad nama, a to jeste vid nasilja."
1475516797487128585,"#nisamprijavila jer nisam znala sta mi tacno radi, jer mi je to radila drugarica iz klupe, jer sam bila sedmi razred i mislila da mi nece biti nista, jer me je bilo sramota da kazem roditeljima, jer me je rodjena sestra zlostavljala kad sam imala 5 godina."
1475516461011644420,#NisamPrijavila jer državne/javne institucije ne daju sigurnost ženama i zato što te iste osobe gledaju žene kao da su zaslužile to što si im se desilo i teraju te da proživljavaš traumu iznova i iznova. Žena je uvek kriva što je nasilje izvršeno nad njom. I javno te obeleže.
1475516112049782791,+ #NisamPrijavila ne znači #nijesedesilo  😊
1475515635144794115,"Za debile: kada smo suočeni sa ogromnim brojem žena, koje prećutkuju nasilje počinjeno nad njima, ne može problem biti u pojedinačnoj odluci svake od njih, problem je u društvenoj atmosferi i kulturološkom kodu, kojim se to nameće.
#NisamPrijavila"
1475515598536904713,"@[user] je prva napravila rupu u toj brani ćutanja. Sledeći je, hiljade su progovorile ili pružile podršku i kao reka probile branu. Ne treba da dozvolimo, da se brana ponovo podigne, zbog onih koje su progovorile #NisamPrijavila i onih koje nisu. Zbog svih nas 💜"
1475514766114316291,hvala @[user] na kreiranju baze podataka! #NisamPrijavila
1475514610321141771,"@[user] Ima samo jedan problem. Ja bih prometio da sa mojom sestrom nesto nije u redu za dan i po, a ne za godinu i po, ali nije to tema, tema je zasto zrtva kampanje #NisamPrijavila cuti, a umesto nje prica neko drugi. Ti zasigurno znas da Nina sada ne zloupotrebljava Lidiju?"
1475513597883211783,@[user] Poučno a važno i za #NisamPrijavila
1475513119833305092,"Tag #NisamPrijavila je možda najvažniji tag koji se pojavio u virtuelnom i realnom prostoru. Činjenica je da pol ne određuje karakter i da su generalizacije bolne. Ali, nešto sa našim muškim svetom debelo nije u redu. Vi, dragi i normalni muškarci, nemojte se osetiti prozvanim."
1475512903528849413,"@[user] Ne volim kad mi se na pitanje odgovara pitanjem. Sta je smisao #NisamPrijavila ako zrtva cuti, a umesto nje prica njena sestra? Prvi sam pitao. Odgovori, pa ces dobiti i moj odgovor."
1475512864752521226,"Запрати @[user] и @[user]. ✅

#NisamPrijavila, #NisiSama, #MeToo"
1475512505820663817,"#NisamPrijavila :bila sam maloletna, spavala sam. On je došao i uzeo me je, nisam ni pokušala da se branim, ne znajući da li smem, plašeći se negovog Vrhovnog Autoriteta. Rodila sam, usvojio nas fini stariji gospodin, stolar. Uzeo mi je Sina kada je napunio 33 g:"
1475511485254160387,Od 1945-te do osme sednice nije ni bilo potrebe za #NisamPrijavila Statistike nasilja nad ženama i ne postoje. Sve bilo kako treba #SFRJ
1475510756221325318,"Proveo sam dosta vremena citajuci #NisamPrijavila tvitove. Sve sto ja kazem bi svakako bilo visak, nepotrebno. Ovdje nema prostora za licne stavove. Citaj, suti, pokusaj razumijeti zene, djevojke koje su prolazile kroz ove strahote i radi na tome da se ovakve stvari ne desavaju."
1475510636553641986,"#NisamPrijavila jer se desilo kad san bila dosta mala, 5-6 godina. Nisan imala pojma sta se tad desilo, meni se činilo da je to sta mi je on (didov rođak, sad vec mrtav možda 10-ak god.) napravija normalno. On mi je na katu u sobi nešto u početku pokaziva, dok su moja mater i /"
1475510423789182984,"Pisala sam ovde par puta svoja #NisamPrijavila 
Samo ću ovaj put dodati, da nismo mnogo pobegli od Nečiste krvi i ako je bila pre 100 god"
1475510375680512004,"Svašta sam u životu prošao i čak me ni tvitovi #NisamPrijavila nisu šokirali, zato što je u državi poput naše, normalno da se žena zlostavlja, zar ne? Ako nekažnjeno prodju Vučić i Siniša Mali, ako je silovatelj Sima medijska ličnost, šta očekivati? Podrška svim ženama. ,❤️😎"
1475510330595889158,"#NisamPrijavila jer nemam ništa bitno; ne jer sam prepametna, vešta u izboru dečka, prijatelja i njihovih partnera, radnog okruženja, komšiluka i mesta življenja ili što bolje pazim kuda idem ili što sam nešto izuzetna, nego prosto zato što sam imala mnogo sreće i svesna sam toga"
1475509040914575361,"#nisamprijavila 
Sistem je truo, ništa tu nije kako treba ali moramo prestati da ćutimo! Zajedno možemo sve!"
1475508229681602561,"Lavina #NisamPrijavila bi trebalo da se nekom sruči na glavu, ako nam je toliko strašno i bolno čitati, zamislite tek kako je bilo doživeti nasilje i ćutati jer su se plašile osude.
Mene je kao muškarca, muža i oca jedne mlade žene sramota."
1475508070163918852,"Meni je jezivo da žena koja je LAŽNO PRIJAVILA SILOVANJE, učestvuje u kampanji #NisamPrijavila 

I svima je to ok. 🔽"
1475508047086764041,"The level and depth of engagement with #nisamprijavila are unprecedented. Regionally: Serbia, B&amp;H, Croatia, Montenegro and diaspora are engaging- preliminary data* shows. 

*always difficult to get detailed data/users don't have location on. Check @[user]'s latest data updates"
1475507798318403591,podrška za #NisamPrijavila ; nemam šta da dodam
1475507407791001604,"#NisamPrijavila jer sam, iz straha da ne prodjem jos gore, ""dobrovoljno"" uradila ono sto je trazio iako sam se opirala i rekla da ne zelim"
1475507200265175042,"Ove godine definitivno najvažniji hašteg je #NisamPrijavila i samo da znate, niste same, divim(o) vam se jer ste odlučile da podelite to sa svima... Time ste ohrabrile druge žene da se spasu ⬇️"
1475506634252247047,"#NisamPrijavila počeo je jednim tvitom i prerastao u neformalni pokret protiv nasilja i nasilnika.
Nasilnik koji je osuđen za umešanost u paljenje kuće novinaru za sada je bez presude jer je poništena.
Tužioci po zakonu samostalni, u realnosti nisu.
MARKER, 18.00, Insajder TV"
1475506540132061188,Situacija sa srpskom policijom u vezi #NisamPrijavila za akita/šiba inu mim
1475506030968815619,"Ma,svi ste mi veliki frajeri,dzentlmeni,jebači,a zene vam beže kroz prozor u noći da bi spasile živu glavu,pa se našli još uvređeni. More,mrš! #NisamPrijavila"
1475505870100439046,"The emerging narratives archive trauma, call for action, reveal childhood abuse, domestic violence, failure of authorities. #nisamprijavila also shows us the ugly face of victim-blaming Balkan women deal with when speaking up. It started in Serbia and spread like a wildfire."
1475505593276325895,Bizonov komentar na #NisamPrijavila navodi na razmisljanje o tome koliki Konj moras da budes da bi Samo komunicirao sa takvom zivotinjom..
1475505316368457733,"With over 18,000 tweets in these few past days, #nisamprijavila has taken Twitter by force and has shown an authentically raw approach in addressing institutional and societal failures in its treatment of women."
1475505215445123076,U 2021. godini ČAK 18 ŽENA nije u mogućnosti da #NisamPrijavila pretoči u #PrijavilaSam jer je ubijeno.
1475504981700718596,"I've been tracking signs of hashtag feminism in the Balkans for a while. Having worked on analyzing Latin America's robust hashtag activism network, here are a few insights:

#nisamprijavila is, by far, the most pivotal moment yet in our region's digital justice landscape."
1475504869188452358,#NisamPrijavila jer je u mom selu to sramota. 💔
1475504430124572672,"Možda treba da razgovaramo koje odgajio tolike muške psihopate u ovoj zemlji?Da li je to preneti model ponašanja iz primarne porodice ili umetnut stav ženomrca koji žene vide kao objekte koje treba uništavati,a ne voleti?#NisamPrijavila"
1475503715624923139,Bila je u pravu. Uvek ću biti zahvalan što su me moje tri žene izvele na pravi put i što nikada ne bih pomislio da dignem ruku na neku devojku. Možda ovaj thread ne potpada pod #NisamPrijavila ali mi je drago je moja mama uspela da zaustavi nasilje u jednoj porodici.
1475503466214825991,#NisamPrijavila jer sam bila izmanipulisana od strane bivseg decka u tolikoj meri da sam mislila da sam ja kriva za to sto me je on tukao i da to zasluzujem.
1475503401203032074,"I na kraju, ako institucije ove zemlje rade samo pod pritiskom pa evo dobićete pritisak!

#NisamPrijavila !!!"
1475503072407400448,"O #nisamprijavila imam da kažem: letos je moju ćerku (21) drkela od 70 god dodirnuo po butini u GSP. Odmah je reagovala burno, tražio je da izađe i pravio se senilan. Tražila je snimak lica vozaču nije hteo da se meša. Otišla je u policijsku stanicu prijavila NN lice 1/2"
1475502610308382726,"@[user]: читам, миле моје, твитове на хештегу #NisamPrijavila и незаустављиво плачем. 😢
Хвала, @[user]. 💖
#NisiSama, #MeToo"
1475502571792052225,"#nisamprijavila. Prvi srednje. Učenica povremeno agresivna prema dečacima u razredu. Dolazi majka na razgovor i priča:curicu su silovali drugari kada je posle škole otišla kod jednog od njih kući. Roditelji, radnici odlaze u policiju. Dečaci su sinovi ""važnih"" ljudi u gradu👎"
1475501972161712129,"#NisamPrijavila instituciji ali sam odmah sutradan prvom prilkom rekla svojim roditeljima. Nije me niko silovao ali je bilo neprikladnih seksualnih komentara i njegova ruku na mojoj butinu, od strane mog teče, par meseci nakon što je njegova supruga, a moja tetka preminula."
1475501422540120064,"#NisamPrijavila jer sam mislila da je ovo normalno. Nisam prijavila jer sam mislila da hoce da mi pomogne.
Nisam prijavila jer sam verovala svojoj porodici."
1475501386154627072,"#NisamPrijavila
Ceo zivot sam trpela emotivno zlostavljanje i manipulaciju od strane roditelja i ostatka porodice i tek posle nekoliko godina sam shvatila da su me zlostavljali. Mislila sam da me vole."
1475501181892014083,@[user] @[user] @[user] @[user] join us in our fight in Serbia. We fight against female violence with tag off #NisamPrijavila (#IDidNotReport ) I know you are against ever kind of violence and that you have zero tolerance over those kind of felonies. Join&amp;Support
1475499522747138050,#NisamPrijavila jer sam mislila da život postane lakši kada porasteš.
1475499439498448904,#NisamPrijavila jer sam bila maloletna i jer je blizak rođak. Ucenjivao me je da me roditelji više neće živu videti. Ubeđivao me je da je sve plod moje mašte. Ubeđivao me je da mi nikada telesne povrede nije naneo. Plašila sam se osude. Mislila sam da sam zaslužila.
1475498738882088963,"#jesamprihavila napad taksiste pre dosta godina, u 2 policijske stanice, uzeli izjave, videli modrice i 2 puta pitali da li je bilo silovanje, i laknulo im što nije. Nikad se više nisu javili. Ja saznala za dan ime, adresu i istoriju nasilnika. Toliko o policiji.  #NisamPrijavila"
1475497019603140611,"#NisamPrijavila zbog velikog straha i zato sto je blizak rodjak, bila sam dete. Zato sto sam bila pod ucenama zbog buduceg posla, i idalje sam. I zato sto sam nakon osam godina cutanja dobila podrsku i osecaj sigurnosti, pa onda osudu uz- ne verujem ti. To ubije."
1475496835980668931,"@[user] Izmišljaju priče zarad popularnosti
#nisamprijavila"
1475496505071087620,Mislim da bi bilo vrlo primereno da se oglasite sa vašim stavom povodom #nisamprijavila slučajeva o kojima smo mogli da čitamo poslednja dva dana @[user] @[user] Nijedan medij i nijedan političar se za sada nisu oglasili. Računamo na vas.
1475496040602214400,"@[user] @[user] @[user] hej Rade, ti malo pročitaj #NisamPrijavila tvitove i reci mi koliko tvitova piše o muškarcima koji su vršili seksualno nasilje, a koliko o ženama, pa mi javi rezultate ovde, može? i gde su te sTuDiJe, baš mi se čitaju?"
1475495761295159296,"Treba pričati o #NisamPrijavila

Treba djeci pričati.

Ne treba gledati svoja posla ako je nasilje u pitanju.

Treba djecu vaspitati da postanu ljudi.

Ne treba dozvoliti priču ""ona je kriva, ona ga je izazvala"" u svom društvu. Prekinuti tu priču na početku. Otići ako treba."
1475495502946963456,"#NisamPrijavila
Šta bi sa krmkom iz Jagodine?"
1475494979367620610,"@[user] U toku slušanja i čitanja ispovesti osvestila sam da sam na oba načina u priči #NisamPrijavila.  Ne znam šta je u mozgovima ljudi koji nipodaštavaju ili zbijanjem šala relativizuju ovu ""epidemiju"". Oni su deo zla."
1475494342945038338,"Muškarci koje iritira #nisamprijavila i pišu svakakve gluposti, uključujući i tu da je ovo hajka na Srbiju sa političkom pozadinom ili su i sami sileđije ili ih je neka žena zlostavljala, a ne mogu to da priznaju ni sami sebi. 
Ja treći razlog za pisanje takvih gluposti ne vidim."
1475494181493780484,"Kao sto vi necete da prijavite poslodavca jer vas ne postuje i radi protiv zakona tako ni ona nije prijavila
#NisamPrijavila"
1475493979919630341,"Apropo #NisamPrijavila shvatio sam da nikada ne znamo sta sve ljudi imaju u iskustvu.Ovima sto ne razumeju,osudjuju,pisu gadosti,zelim da zamisle da je to njihova perspektiva iz koje zapocinju svaki svoj dan.Da li bi tada bilo mesta za osuđivanje?
Saosecanje ce spasiti svet 💕"
1475493894280421376,"#NisamPrijavila zato što je to bio moj otac,moj dečko i drug od moje drugarice i niko nije verovao. I i dalje sam morala da napravim tajni account jer se bojim reakcije ljudi jer sam još uvek samo tinejdžer."
1475493384659902475,"#NisamPrijavila jer psihičko zlostavljanje, koliko god trajalo i koliko god vas uništavalo, nemate kome da prijavite, ne postoji sistem koji vas štiti od toga, prinudjeni ste da se sa tim nosite sami."
1475493284999016451,"Nakon masovnih, jezivih, ispovesti pod #NisamPrijavila upućujem poziv našim POLICAJCIMA.
Neke od tih žena mogu biti vaše majke ili sestre ili ćerke...
Elem, želim da vas ohrabrim da vi pod npr #NisamReagovao opišete zašto ne radite svoj posao, ko vas plaši-ugrožava. Ako ste časni"
1475493100629938177,"#NisamPrijavila jer sam bila dete, a on bio član porodice. I plašila sam se, a i danas se plašim da mi čak ni rođeni roditelji ne bi poverovali. Jer to je moja porodica, a on je bio dobar čovek koji me je ""samo jako voleo"""
1475492673347801092,"#nisamprijavila jer sam mislila da sam ja kriva što je moj drug pomislio da želim nešto više i krenuo da me spopada uz reči: ""Ne brini, neću da ti oduzmem nevinost ja, nisam životinja"" dok me je pipao i držao tako da ne mogu da mrdnem. I dalje se osećam prljavo i krivo. A nisam."
1475492274331164676,"Kao suprug, otac i sin ću uvijek biti na strani onih koji trpe nepravdu i ako želimo imati sigurnije okruženje za sve naše majke, sestre, supruge i kćerke - moramo ih znati saslušati i pružiti svaki vid podrške. #nisamprijavila"
1475492203208318982,"nesam prijavila, jer nesam školovala
#NisamPrijavila"
1475491729151303681,"@[user] @[user] Žrtva apsolutno nikom ništa nije dužna, sem eventualno sebi da se podrži kako zna i ume. Ako to znači da ne prijavi nasilje - onda da ne prijavi, zato što prijava najčešće podrazumeva sekundarnu viktimizaciju. To smo i videli iz slučaja koji je pokrenuo kampanju #nisamprijavila"
1475491685224300546,I zato #NisamPrijavila niti jedan slucaj poslije toga. Oni su muskarci i njima se ne moze nista.
1475491667327258629,"ima puno slucajeva koje #NisamPrijavila.
Desio se jedan slucaj koji je prijavljen. 
#PrijavilaSam seksulanog manijaka, tada sam bila dijete od svega 12 godina, on kreten od 15. 
Prijavila sam jer je pokusao silovati moju najbolju prijateljicu ali je isao i za mnom i drugom osobom"
1475491379535097871,"@[user] Mene zlostavljala uciteljica u prvom razredu 😢 ..pisao sam po klupi, pa je ona iskoristila moj nos da bi ocistila klupu 😫 .. #NisamPrijavila roditeljima..zato sto bi me ćale odrao od batina"
1475490439851560970,"@[user] @[user] Plasim se necinjenja i nepostupanja policije, jer je prvi put bilo lose iskustvo i to mu je dalo snagu da nastavlja i udara jace, jer "" sta mi možeš"". Zato vise #NisamPrijavila"
1475490383266201601,"@[user] Ima nas 7M a ovoliko #nisamprijavila priča, na tviteru koji je treća društvena mreža u Srbiji. :("
1475490333278576641,@[user] @[user] Nažalost ovo je jedini način jer da se nije oglasila sestra ove devojke i ona bi bila samo još jedna u nizu #nisamprijavila ....
1475489869640126464,"Prijavila sam, ali kao da #NisamPrijavila"
1475489434158182403,"#NisamPrijavila jer mi je rečeno sramota za porodicu, samo je malo vise popio, nije kao da si nesto izgubila i sama znaš da radi u vojsci. Imala sam nepunih 17 godina, krenula sam na spavanje obučena u pidžamu dugih rukava i nogavica. Bio je to moj otac, bio je to moj krevet i 1x"
1475488996167929864,"Poražavajuć je tl ovih nekoliko dana i u smislu #NisamPrijavila i u smislu  imbecilnih komentatora, crno kao noć."
1475487904348753920,"Mnogo je toga što #NisamPrijavila, mogla bih da nabrajam do zauvek, pre 2 godine u punoj kafani maltretira me momak koji mi govori da me voli i da mu oprostim što me je maltretirao u zabavištu i kroz osnovnu školu, dok nije pao razred. Dirao me i udarao, lomio mi stvari, svi"
1475487881640689664,Nije prijavila zato što pati od štokolmskog sindroma. U tom stanju za ženu je iskaz ogromne ljubavi jedan dan bez šamara. Jedan dan bez šamara je euforija. Uvjerena je da on nju ipak voli. #NisamPrijavila
1475487807485403142,drug postavio stori na privatnom na kojem ismejava #NisamPrijavila jer “generalizuje iskustvo jednog” mislim se ti si razlog zašto taj # postoji
1475487540488642562,Nije prijavila zato što postoji nekoliko muškaraca koji će posvjedočiti da se s njima seksala dobrovoljno. Idioti Balkana misle da žena koja voli seks ne može biti silovana. #NisamPrijavila
1475487521446506497,"#NisamPrijavila jer me je stid. Nisam prijavila jer je cimerka bila u sobi do, i pravila se da nista ne cuje. Nisam prijavila jer nisam imala dokaze. Nisam prijavila jer sam se zaledila od straha pred njim. Nisam prijavila jer sam bila previse zauzeta kriveci sebe."
1475487399752908804,"#NisamPrijavila jer smo imalin16 godina, bio mi je dečko i mislila sam da tako treba inkad sam rekla svi su me krivili i optuživali da lažem. Sa 19 nisam prijavila jer smo oboje zaspali pijani i brat je moje najbolje drugarice."
1475487289128140808,Nije prijavila zato što misli da je i ona sudjelovala. Monstrum zna što radi. On svoju žrtvu uvjeri da je i ona tako htjela. #NisamPrijavila
1475487121725140998,Cekali su me to vece na stanici Novi Beograd i istog momenta odveli u policiju…i hvala im zauvek na tome jer podrska roditelja je navaznija u tim godinama…A on je bio kondukter u vozu Novi Sad-Beograd i mislim da cu se uvek secati tog straha….#NisamPrijavila
1475487094743179277,"Nije prijavila zato što joj je prije prvog šamara samopouzdanje spalo na 0. Zlostavljači ne tuku nasumično. On pripremi teren, psihički slomi žrtvu, odvoji je od prijatelja i obitelji. Šamar nije početak, šamar je vrlo često samo vrhunac #NisamPrijavila"
1475485577831198727,"Za sve žene koje su silovane, zlostavljanje, porobljavane,maltretirane tokom rata u Bosni i Hercegovini a šute jer se boje osude porodice i okoline #NisamPrijavila #mostar #foca #visegrad #prijedor #prozor #srebrenica"
1475485520721588226,"Doprinos akciji #nisamprijavila - moju bivšu devojku je godinama zlostavljao komšija i porodični prijatelj, kad je imala oko 7 godina. Nije prijavila jer ni znala šta se dešava, on joj je sve to predstavljao kao igru. Njena porodica to i danas ne zna, samo nas nekoliko je znalo."
1475485354727776260,"Zao mi je zbog svih #NisamPrijavila i #JesamPrijavila prica koje se nisu zavrsile dobro i svim devojcicama, devojkama I zenama da kazem da drze glavu gore, da nisu one krive I da su one mnogo vise od njihove traume. To sto vam se desilo ne odredjuje vasu vrednost. Keep glowing ❤️"
1475485048732278795,"Sve objave #NisamPrijavila  imaju nešto zajedničko 
NEĆE MI VEROVATI 
REĆI ĆE MI DA SAM SAMA KRIVA

To je tako istinski poražavajuća istina."
1475484567272411139,"Psihičko zlostavljanje je podmuklije od fizičkog.
Udarce po telu je lakše primetiti i prijaviti od onih po duši.
#NisamPrijavila"
1475484077700567044,"#nisamprijavila gazdu koji je cimerki i meni dolazio svaki dan, terao nas da mu prepričavamo seksualna iskustva, poljubio u vrat, vređao da smo šiparice iz provincije i izbacio iz stana u sred zime.Prijatelj mog ujaka,ima predivnu suprugu i unuku"
1475483842744143875,"Svi ovi #NisamPrijavila tvitovi i stvari zbog kojih ni majka ni ja nismo prijavile su mi vetar u leđa da završim studije i, nadam se, donesem malo pravde ženama i ovoj mučenoj zemlji
Do tad samo acab"
1475483501642330116,"Na današnjem meniju otkrijte nasilnike koji se sami prezentuju  kontrakomentarima, osuđivanjima pa čak i podsmijavanjem u postovima #NisamPrijavila"
1475483053854236681,Ljudi kad vam neko isprica svoju pricu #NisamPrijavila ako mozete samo zagrljaj
1475482989824032769,"@[user] mogu pisat pod #nisamprijavila, ne vidim problem"
1475482692418514956,@[user] Ova energija koju je oslobodio #nisamprijavila i pritisak javnosti ako bude pravilno usmeren bi mogao da promeni prioritete i pogura stvar.
1475482522209431555,"#nisamprijavila
Nekada smo redovno dobijali batine, jer je neko dobacio devojci mog druga. Ovo danas ne razumem."
1475482389543624709,"Objave #NisamPrijavila su me pogodile do suza. Ženama nedostaje zaštita sistema, društva, pa i porodice. Nedostaje nam obrazovanja i svesti o zlostavljanju. Nedostaje i ženske podrške. Moramo, ali zaista moramo da gradimo društvo u kojm će svi da se umešaju kada neko tuče ženu."
1475481610497757189,Топ теми: #доброутро #NisamPrijavila
1475481218166804481,#NisamPrijavila jer sam se plasila da mi ne da otkaz i ne saceka me negde i ne prebije ako svi vide poruke koje mi salje. Nisam smela sama drugu smenu da radim jer se plasim da ce da me napadne.
1475479400581931019,"#NisamPrijavila me je emotivno iscrpeo zato što znam još makar pet žena koje fakat nisu prijavile ali sam sticajem okolnosti učestvovala u njihovoj borbi da shvate da nisu krive, da nisu same i da smognu snage da iz pakla izađu. Sestra, kuma i tri drugarice."
1475478736900345862,"Vi, koje jeste prijavile i okej ste da pišete o tome na koje ste sve prepreke naišle nakon prijave, molim vas, učinite to, jer dok nam #NisamPrijavila govori o našim strahovima, #JesamPrijavila govori o tome koliko su ti strahovi osnovani jer je sistem truo i štiti nasilnike.
🔻"
1475478473091297283,"Osnovi problem #NisamPrijavila je što se (bar u Srbiji) maltretiranje žene i u najblažim oblicima smatra normalnim. Da te neko u klubu pribija uza zid, da te maltretira pozivima, da te vuče za ruku da bi ti objasnio šta sve propuštaš. Stav da imaju pravo na Tebe."
1475478153581768708,"Ок,пуно храбрости треба за ово...Јесам пријавила али можда ће на крају испасти да је боље да #NisamPrijavila или не,процените сами.Вероватно ће неки препознати ко сам и то је небитно, битно је да знате да ми је последња намера да демотивишем остале жртве. Треба пријавити и отићи."
1475477478336614403,izgleda da ovdje pratim vrlo poželjan krug ljudi s obzirom na to da na početnoj nisam naišla ni na jedan tvit koji je bio nezrelo zatucano mišljenje vezano za #NisamPrijavila ❤
1475477134323982337,"Ne mozemo da se nacudimo sta sve citamo na #nisamprijavila, a zivimo u zemlji gde predsednik u prajm tajmu na RTS-u izgovori: ""Tuci koga hoces, ali u svoja 4 zida""... I nikom nista..."
1475477091554664453,Šta veli Vučić oko ovog nasilja nad ženama i čitave akcije #NisamPrijavila?
1475476394373177346,"Kod #NisamPrijavila je ekstremno važno prisjetiti se svih žena, žrtava ratnih silovanja, čiji silovatelji i dan danas slobodno žive, nisu osuđivani i žrtve ih sreću na ulici."
1475475469814358026,"Najiskrenija podrška za svaku žrtvu bilo kog nasilja. I ne, nije bitno da li je fizička ili psihička, nije bitno da li je dete, zena ili muškarac. Žrtva je bez rodne podela. Žrtva je žrtva.
#NisamPrijavila"
1475475349790146561,"@[user] Da se slucajno niste oglasili povodom #nisamprijavila… ni Vi ni Vasi clanovi Vlade, imate preca posla"
1475473981507616770,"Kao otac muškog deteta vaspitavam ga da ne trpi niti toleriše budalu. Da poštuje i ceni devojke i žene.

Ako se nekim slučajem desi (ne dao mu Bog) da bude nasilnik prema devojci, molim roditelje, braću, prijatelje te devojke da se PRVO MENI javi. Pa ćemo zajedno.
#NisamPrijavila"
1475473884073897994,"@[user] Kad je krenula ova lavina #nisamprijavila čitam i like-ujem gotovo sve objave, ali ne čitam  komentare ispod baš zbog ovakvih koji sve znaju šta bi radili u tuđim situacijama, ali se verovatno slabo snalaze u svojim životima."
1475473727303430144,#Nisamprijavila Психолошко насиље од стране бившег дечка који ме закључавао у кућу кад одлази на посао да га случајно не бих преварила зато што је своју посесивност називао љубављу.. А само сам желела да ме неко воли... Имала сам 17 година.
1475473370162601992,"#NisamPrijavila najtuznije je sto ja jesam prijavila i sto niko nista nije uradio po tom pitanju, pritom mi je receno imas 22 godine ne treba da se bojis da udjes u autobus"
1475473160627752964,"#NisamPrijavila jer nakon 7 godina od monstruoznog zlostavljanja u koje su stali i lekovi i srcani udar dodjes do toga da je obrazac isti vidjen u porodici i da nisi ljut na oca vec na majku zapravo koja nije otišla iz takvog pakla,pa u isti udjes ti. To tek slomi.."
1475473044638478336,"#NisamPrijavila? Ne, ja jesam. Učiteljica ga nije sankcionisala. Godinama kasnije devojka koja je išla sa mnom u osnovnu školu mi je ispričala... U jednoj garsonjeri skuplja se društvance od desetak njih i među njima taj smrad. Da ne kucam sve. Razumete...?"
1475472406257057796,"Puna su vam usta pretpostavka nasilja, ja sam evo sa 16god dobila batine od potpuno nepoznatog coveka, koji moze otac da mi bude, ispred zgrade. Nije me pustio da udjem u zgradu na moje molim vas samo da prodjem dobila sam batine, #NisamPrijavila jer ne znam ko je, jer kao dete⬇"
1475472194415300614,"Kako da #nisamprijavila prevedemo u  organizovan proces promene zakonodavstva, institucionalnih kapaciteta i kulture? Postoji li neko u civilnom sektoru sa nekim planom, koji bismo mogli da podržimo? Sada je momentum da se krene u akciju"
1475472089796780036,"#NisamPrijavila sto mi je sestru udario 
#NisamPrijavila , sto je vukao za kosu i brisao pod sa njom
#NisamPrijavila jer se ona plasila i nije mi dozvolila
#NisamPrijavila jer ""nemam prava da se mesam u tudi zivot""
#NisamPrijavila a trebala sam"
1475471768181776391,"Mislila sam da sam sve videla, al’ ne lezi vraže!
Na mrežama postoji organizovana ekipa koja napada žene #NisamPrijavila.
Kažu, glupa kampanja, raskrinkaće te žene.
Kako, je l’ šamarom?!"
1475471244875153413,"Užasno mi je ovo teško i još se nisam spokojila s time, ali #NisamPrijavila jer sam bila u osnovnoj školi, nisam još ni znala što je seksualno nasilje i mislila sam da se tako ponašaju svi punoljetni tipovi. Zato o takvim strahotama moramo učiti i djevojčice, ne samo žene"
1475470773225668612,"#NisamPrijavila jer sam smatrala da otac zna koji je najbolji način da vaspita svoje dete, a mama mu se nije suprotstavljala. Mislila sam da je ispravno da me tuče toliko da me niko 7 dana ne sme videti jer sam modra, kao i da me pljune u facu i nazove kučkom"
1475470671463518208,"@[user] U poslednje vreme proveravam. Ali uvek se neko privuče. Danas vidim kvotovan tw na temu #NisamPrijavila , sreća pa mi na bloku, a prati ga nekoliko zajedničkih. 👀 Želim da verujem da ne znaju.🤷‍♀️"
1475470566010331136,"#NisamPrijavila jer nisam imala, na sreću, šta da prijavim, ali one koje su imale i nisu to uradile, potpuno ih razumem, jer je sistem truo, uz zatucane stavove, uz opšte poznatu:""Šta će reći neko😱!?!"" Horor u kakvom svetu živimo! #Podrška #NisiSama"
1475470341438951435,"Drugi put kad čujem ""ne svi muškarci"", odgovorit ću sa ""ne svi morski psi"".

Jer vjerojatnost da te usmrti morski pas (vrsta koju smo kolektivno proglasili opasnom) je 1:3 700 000, a vjerojatnost da kao žena doživiš seksualno zlostavljanje tijekom života je 1:4.

#NisamPrijavila"
1475470209687379968,"I dakle kako zaštiti žensko dete od toga? 
Da se ispravim, kako zaštiti dete od toga. 
#NisamPrijavila #NisamPrijavio"
